CVE,Year,Month,Patches,Affected Versions,Date_huawei,ID_asb,year_asb,month_asb,spl_type_asb,date_asb,bug_asb,link_asb,Type_asb,Severity,vul_true_asb,component_asb,devices_asb,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date_asb
CVE-2019-9464,2019,12,Android Security Bulletins,,2019-12-01,974,2019,12,12/1/19,,A-141028068,"https://android.googlesource.com/platform/cts/+/062b28f8b40e6ee8cf49bc36fa4b1e77eb2e6013,https://android.googlesource.com/platform/packages/providers/MediaProvider/+/a685d45c7818c406a02fbaed33ed397518019641,https://android.googlesource.com/platform/packages/apps/PackageInstaller/+/45d233b0f17f45619767d66e56a376701efda99c,https://android.googlesource.com/platform/frameworks/base/+/1ba03516d7a64bf1e2394de2ffe4db9c086f81de",EoP,High,10,,,"In various functions of RecentLocationApps.java, DevicePolicyManagerService.java, and RecognitionService.java, there is an incorrect warning indicating an app accessed the user's location. This could dissolve the trust in the platform's permission system, with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-141028068",Android-10,2019-12-06T23:15:13.083,2019-12-09T15:56:36.683,CWE-732,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,NONE,HIGH,NONE,5.5,MEDIUM,Incorrect Permission Assignment for Critical Resource,2019-12-01
CVE-2019-2230,2019,12,Android Security Bulletins,,2019-12-01,987,2019,12,12/1/19,,A-141170038,https://android.googlesource.com/platform/packages/apps/Nfc/+/017838585617f0e492ede866750fcfb8ed77830b,ID,High,10,,,"In nfcManager_routeAid and nfcManager_unrouteAid of NativeNfcManager.cpp, there is possible memory reuse due to a use after free. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-141170038",Android-10,2019-12-06T23:15:12.820,2019-12-09T15:24:19.987,CWE-416,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Use After Free,2019-12-01
CVE-2019-2124,2019,12,Android Security Bulletins,,2019-12-01,1283,2019,09,9/1/19,,A-127320867,"https://android.googlesource.com/platform/packages/apps/Email/+/c504e21a118f30955ff0df81ead92313767bc0ab,https://android.googlesource.com/platform/packages/apps/Email/+/e81f6f92bbdd43f34aa25fc2b7605aeb887af2cc,https://android.googlesource.com/platform/packages/apps/UnifiedEmail/+/8c19e4f8fa80ab21da9bd684f038f24cb1240011",ID,High,"7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In ComposeActivityEmailExternal of ComposeActivityEmailExternal.java in Android 7.1.1, 7.1.2, 8.0, 8.1 and 9, there is a possible way to silently attach files to an email due to a confused deputy. This could lead to local information disclosure.","7.1.1, 7.1.2, 8.0, 8.1",2019-09-05T22:15:11.867,2021-07-21T11:39:23.747,NVD-CWE-noinfo,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2019-09-01
CVE-2019-2229,2019,12,Android Security Bulletins,,2019-12-01,986,2019,12,12/1/19,,A-139803872,"https://android.googlesource.com/platform/packages/apps/Email/+/b5f5b0448861c3f538ef3cfb5a7b031dc476115c,https://android.googlesource.com/platform/packages/apps/UnifiedEmail/+/3daf6f044661425661decaccd2e2a6226d8043be",ID,High,"8.0, 8.1, 9, 10",,,"In updateWidget of BaseWidgetProvider.java, there is a possible leak of user data due to a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.0 Android-8.1 Android-9 Android-10Android ID: A-139803872","Android-8, Android-8, Android-9, Android-10",2019-12-06T23:15:12.773,2021-07-21T11:39:23.747,CWE-862,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Missing Authorization,2019-12-01
CVE-2019-2228,2019,12,Android Security Bulletins,,2019-12-01,985,2019,12,12/1/19,,A-111210196,"https://android.googlesource.com/platform/external/libcups/+/5fb2ccdf3347f61b570c8e340f90db5cd28b29bc,https://android.googlesource.com/platform/packages/services/BuiltInPrintService/+/5fb3126bb50ba958b473f09201bf70eee8659ada",ID,High,"8.0, 8.1, 9, 10",,,"In array_find of array.c, there is a possible out-of-bounds read due to an incorrect bounds check. This could lead to local information disclosure in the printer spooler with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.0 Android-8.1 Android-9 Android-10Android ID: A-111210196","Android-8, Android-8, Android-9, Android-10",2019-12-06T23:15:12.677,2019-12-23T01:15:13.443,CWE-125,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Out-of-bounds Read,2019-12-01
CVE-2019-2225,2019,12,Android Security Bulletins,,2019-12-01,982,2019,12,12/1/19,,A-110433804,"https://android.googlesource.com/platform/system/bt/+/627f1048f02a0b85b61140453f7ba9c76fe674f2,https://android.googlesource.com/platform/system/bt/+/a73dfccf325aa6e2bca86dffa9f203196d3fa4cc",EoP,High,"8.0, 8.1, 9, 10",,,"When pairing with a Bluetooth device, it may be possible to pair a malicious device without any confirmation from the user, and that device may be able to interact with the phone. This could lead to remote escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.0 Android-8.1 Android-9 Android-10Android ID: A-110433804","Android-8, Android-8, Android-9, Android-10",2019-12-06T23:15:12.427,2019-12-09T15:10:10.480,CWE-269,cvssMetricV31,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,8.8,HIGH,Improper Privilege Management,2019-12-01
CVE-2019-2226,2019,12,Android Security Bulletins,,2019-12-01,983,2019,12,12/1/19,,A-140152619,https://android.googlesource.com/platform/system/bt/+/faf5aa225c2c91f3530294fe3040928bba3d163a,ID,High,"8.0, 8.1, 9, 10",,,"In device_class_to_int of device_class.cc, there is a possible out of bounds read due to improper casting. This could lead to local information disclosure in the Bluetooth server with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.0 Android-8.1 Android-9 Android-10Android ID: A-140152619","Android-8, Android-8, Android-9, Android-10",2019-12-06T23:15:12.490,2019-12-09T14:18:51.147,CWE-125,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Out-of-bounds Read,2019-12-01
CVE-2019-2227,2019,12,Android Security Bulletins,,2019-12-01,984,2019,12,12/1/19,,A-140768453,https://android.googlesource.com/platform/system/bt/+/be5e3a612d05283166bbd6eb763ffb148b5acf68,ID,High,"9, 10",,,"In DeepCopy of btif_av.cc, there is a possible out of bounds read due to improper casting. This could lead to remote information disclosure over Bluetooth with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9 Android-10Android ID: A-140768453","Android-9, Android-10",2019-12-06T23:15:12.600,2019-12-09T15:11:34.390,CWE-125,cvssMetricV31,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,6.5,MEDIUM,Out-of-bounds Read,2019-12-01
CVE-2019-2231,2019,12,Android Security Bulletins,,2019-12-01,988,2019,12,12/5/19,,A-141955555,https://android.googlesource.com/platform/system/security/+/c9349a5bf0d87a4b61f088a76d058b5dae0357dc,ID,High,"9, 10",,,"In Blob::Blob of blob.cpp, there is a possible unencrypted master key due to improper input validation. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9 Android-10Android ID: A-141955555","Android-9, Android-10",2019-12-06T23:15:12.913,2020-08-24T17:37:01.140,CWE-311,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Missing Encryption of Sensitive Data,2019-12-01
CVE-2019-15239,2019,12,Android Security Bulletins,,2019-12-01,991,2019,12,12/5/19,,"A-140328996,",https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=7f582b248d0a86bae5788c548d7bb5bca6f7691a,EoP,High,,TCP Stack,,"In the Linux kernel, a certain net/ipv4/tcp_output.c change, which was properly incorporated into 4.16.12, was incorrectly backported to the earlier longterm kernels, introducing a new vulnerability that was potentially more severe than the issue that was intended to be fixed by backporting. Specifically, by adding to a write queue between disconnection and re-connection, a local attacker can trigger multiple use-after-free conditions. This can result in a kernel crash, or potentially in privilege escalation. NOTE: this affects (for example) Linux distributions that use 4.9.x longterm kernels before 4.9.190 or 4.14.x longterm kernels before 4.14.139.","4.16.12, 4.9, 4.9.190, 4.14, 4.14.139",2019-08-20T08:15:11.717,2023-11-07T03:05:27.200,CWE-416,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2019-12-01
CVE-2019-15239,2019,12,Android Security Bulletins,,2019-12-01,5031,2020,03,3/5/20,,"A-143009752,",https://android.googlesource.com/kernel/common/+/3ed1460d6b17326093eb657afa89a7274e444a32,EoP,High,,Networking,,"In the Linux kernel, a certain net/ipv4/tcp_output.c change, which was properly incorporated into 4.16.12, was incorrectly backported to the earlier longterm kernels, introducing a new vulnerability that was potentially more severe than the issue that was intended to be fixed by backporting. Specifically, by adding to a write queue between disconnection and re-connection, a local attacker can trigger multiple use-after-free conditions. This can result in a kernel crash, or potentially in privilege escalation. NOTE: this affects (for example) Linux distributions that use 4.9.x longterm kernels before 4.9.190 or 4.14.x longterm kernels before 4.14.139.","4.16.12, 4.9, 4.9.190, 4.14, 4.14.139",2019-08-20T08:15:11.717,2023-11-07T03:05:27.200,CWE-416,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2020-03-01
CVE-2019-15239,2020,3,Android Security Bulletins,,2020-03-01,991,2019,12,12/5/19,,"A-140328996,",https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=7f582b248d0a86bae5788c548d7bb5bca6f7691a,EoP,High,,TCP Stack,,"In the Linux kernel, a certain net/ipv4/tcp_output.c change, which was properly incorporated into 4.16.12, was incorrectly backported to the earlier longterm kernels, introducing a new vulnerability that was potentially more severe than the issue that was intended to be fixed by backporting. Specifically, by adding to a write queue between disconnection and re-connection, a local attacker can trigger multiple use-after-free conditions. This can result in a kernel crash, or potentially in privilege escalation. NOTE: this affects (for example) Linux distributions that use 4.9.x longterm kernels before 4.9.190 or 4.14.x longterm kernels before 4.14.139.","4.16.12, 4.9, 4.9.190, 4.14, 4.14.139",2019-08-20T08:15:11.717,2023-11-07T03:05:27.200,CWE-416,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2019-12-01
CVE-2019-15239,2020,3,Android Security Bulletins,,2020-03-01,5031,2020,03,3/5/20,,"A-143009752,",https://android.googlesource.com/kernel/common/+/3ed1460d6b17326093eb657afa89a7274e444a32,EoP,High,,Networking,,"In the Linux kernel, a certain net/ipv4/tcp_output.c change, which was properly incorporated into 4.16.12, was incorrectly backported to the earlier longterm kernels, introducing a new vulnerability that was potentially more severe than the issue that was intended to be fixed by backporting. Specifically, by adding to a write queue between disconnection and re-connection, a local attacker can trigger multiple use-after-free conditions. This can result in a kernel crash, or potentially in privilege escalation. NOTE: this affects (for example) Linux distributions that use 4.9.x longterm kernels before 4.9.190 or 4.14.x longterm kernels before 4.14.139.","4.16.12, 4.9, 4.9.190, 4.14, 4.14.139",2019-08-20T08:15:11.717,2023-11-07T03:05:27.200,CWE-416,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2020-03-01
CVE-2018-20961,2019,12,Android Security Bulletins,,2019-12-01,989,2019,12,12/5/19,,"A-139522588,",https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=7fafcfdf6377b18b2a726ea554d6e593ba44349f,EoP,High,,USB MIDI class function driver,,"In the Linux kernel before 4.16.4, a double free vulnerability in the f_midi_set_alt function of drivers/usb/gadget/function/f_midi.c in the f_midi driver may allow attackers to cause a denial of service or possibly have unspecified other impact.",4.16.4,2019-08-07T15:15:11.970,2023-11-07T02:56:22.817,CWE-415,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Double Free,2019-12-01
CVE-2019-10607,2019,12,Android Security Bulletins,,2019-12-01,1002,2019,12,12/5/19,,"A-140423690,,QC-CR#2211711",https://source.codeaurora.org/quic/la/kernel/msm-4.9/commit/?id=ab5c7e36a5bfb35e782b79be4ff12555fa7f17d4,,High,,Security,,"Out of bounds memcpy can occur by providing the embedded NULL character string and length greater than the actual string length in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking in APQ8009, APQ8017, APQ8053, APQ8064, APQ8096AU, APQ8098, IPQ4019, IPQ8064, IPQ8074, MDM9206, MDM9207C, MDM9607, MDM9615, MDM9640, MDM9650, MSM8905, MSM8909, MSM8909W, MSM8917, MSM8920, MSM8937, MSM8939, MSM8940, MSM8996, MSM8996AU, QCA4531, QCA8081, QCA9531, QCA9558, QCA9886, QCA9980, QCN7605, QCS605, SDA660, SDX20, SDX24, SDX55, SM8150, SXR1130",,2019-12-18T06:15:12.720,2019-12-19T21:25:18.710,CWE-120,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2019-12-01
CVE-2019-10598,2019,12,Android Security Bulletins,,2019-12-01,999,2019,12,12/5/19,,"A-140423155,,QC-CR#2324139",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=725c60d44bd68704cf1da6593e4a50580bb7c7a4,,High,,WLAN host,,"Out of bound access can occur while processing peer info in IBSS connection mode due to lack of upper bounds check to ensure that for loop further will not cause an overflow in Snapdragon Auto, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music in APQ8053, APQ8096AU, MDM9607, MSM8996AU, QCA6574AU, QCN7605, QCS605, SDA660, SDA845, SDM630, SDM636, SDM660, SDM845, SDX20, SDX24, SDX55, SM6150, SM7150, SM8150, SXR1130",,2019-12-18T06:15:12.440,2019-12-22T13:47:43.733,CWE-120,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2019-12-01
CVE-2019-10536,2019,12,Android Security Bulletins,,2019-12-01,996,2019,12,12/5/19,,"A-140423334,,QC-CR#2433802",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qca-wifi-host-cmn/commit/?id=a037507a899e93efb661a7cde83e10c06320a371,,High,,WLAN host,,"Potential double free scenario if driver receives another DIAG_EVENT_LOG_SUPPORTED event from firmware as the pointer is not set to NULL on first call in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wired Infrastructure and Networking in APQ8009, APQ8017, APQ8053, APQ8096AU, APQ8098, IPQ4019, IPQ8064, IPQ8074, MDM9206, MDM9207C, MDM9607, MDM9640, MDM9650, MSM8917, MSM8920, MSM8937, MSM8940, MSM8953, MSM8996AU, MSM8998, Nicobar, QCA6174A, QCA6574AU, QCA8081, QCA9377, QCA9379, QCN7605, QCS405, QCS605, SDA660, SDA845, SDM450, SDM630, SDM636, SDM660, SDM670, SDM710, SDM845, SDX20, SDX24, SDX55, SM6150, SM7150, SM8150, SM8250, SXR1130, SXR2130",,2019-12-18T06:15:11.847,2019-12-23T15:12:43.557,CWE-415,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Double Free,2019-12-01
CVE-2019-10595,2019,12,Android Security Bulletins,,2019-12-01,998,2019,12,12/5/19,,"A-140423810,,QC-CR#2148184",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=4278b69a04783ec4ef161f6eeeec621966cbea2f,,High,,WLAN host,,"Possible buffer overwrite in message handler due to lack of validation of tid value calculated from packets received from firmware in Snapdragon Auto, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking in APQ8009, APQ8053, APQ8064, APQ8096AU, IPQ4019, IPQ8064, MDM9206, MDM9207C, MDM9607, MDM9615, MDM9640, MDM9650, MSM8909, MSM8909W, MSM8939, MSM8996AU, QCA4531, QCA6174A, QCA6574AU, QCA9377, QCA9379, QCA9558, QCA9880, QCA9886, QCA9980, SDA660, SDM630, SDM636, SDM660, SDX20, SDX24",,2019-12-18T06:15:12.377,2021-07-21T11:39:23.747,CWE-20,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Input Validation,2019-12-01
CVE-2019-10595,2019,12,Android Security Bulletins,,2019-12-01,998,2019,12,12/5/19,,"A-140423810,,QC-CR#2148184",https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=4278b69a04783ec4ef161f6eeeec621966cbea2f,,High,,WLAN host,,"Possible buffer overwrite in message handler due to lack of validation of tid value calculated from packets received from firmware in Snapdragon Auto, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking in APQ8009, APQ8053, APQ8064, APQ8096AU, IPQ4019, IPQ8064, MDM9206, MDM9207C, MDM9607, MDM9615, MDM9640, MDM9650, MSM8909, MSM8909W, MSM8939, MSM8996AU, QCA4531, QCA6174A, QCA6574AU, QCA9377, QCA9379, QCA9558, QCA9880, QCA9886, QCA9980, SDA660, SDM630, SDM636, SDM660, SDX20, SDX24",,2019-12-18T06:15:12.377,2021-07-21T11:39:23.747,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2019-12-01
