ID,CVE,descrip,vul_true,SPL,SMR,date,last_mod,severity,confid,integrity,availability,req_privileges,attack_vector,attack_complexity,user_req,cwe,cwe_info
1030,CVE-2020-11192,"Out of bound write while parsing SDP string due to missing check on null termination in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,21-Mar,NULL,2021-03-17T06:15:13.640,2021-03-23T15:22:49.297,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
1031,CVE-2020-11204,"Possible memory corruption and information leakage in sub-system due to lack of check for validity and boundary compliance for parameters that are read from shared MSG RAM in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",,21-Mar,NULL,2021-02-22T07:15:14.033,2021-07-21T11:39:23.747,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,"CWE-787,CWE-20","The product writes data past the end, or before the beginning, of the intended buffer. ,The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly. "
1032,CVE-2020-11218,"Denial of service in baseband when NW configures LTE betaOffset-RI-Index due to lack of data validation in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile",,21-Mar,NULL,2021-03-17T06:15:13.763,2021-03-18T14:22:51.517,HIGH,NONE,NONE,HIGH,NONE,NETWORK,LOW,NONE,CWE-617,"The product contains an assert() or similar statement that can be triggered by an attacker, which leads to an application exit or other behavior that is more severe than necessary. "
1033,CVE-2020-11227,"Out of bound write while parsing RTT/TTY packet parsing due to lack of check of buffer size before copying into buffer in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,21-Mar,NULL,2021-03-17T06:15:14.123,2021-07-21T11:39:23.747,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,"CWE-129,CWE-787","The product uses untrusted input when calculating or using an array index, but the product does not validate or incorrectly validates the index to ensure the index references a valid position within the array. ,The product writes data past the end, or before the beginning, of the intended buffer. "
1034,CVE-2020-11228,"Part of RPM region was not protected from xblSec itself due to improper policy and leads to unprivileged access in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wired Infrastructure and Networking",,21-Mar,NULL,2021-03-17T06:15:14.187,2021-07-21T11:39:23.747,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,NVD-CWE-noinfo,NVD-CWE-noinfo
1035,CVE-2021-0395,"In StopServicesAndLogViolations of reboot.cpp, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-170315126",,21-Mar,NULL,2021-03-10T16:15:16.250,2021-03-12T17:29:53.687,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
1036,CVE-2021-0391,"In onCreate() of ChooseTypeAndAccountActivity.java, there is a possible way to learn the existence of an account, without permissions, due to a tapjacking/overlay attack. This could lead to local escalation of privilege with User execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11 Android-8.1 Android-9 Android-10Android ID: A-172841550",,21-Mar,NULL,2021-03-10T16:15:15.923,2023-08-08T14:22:24.967,HIGH,HIGH,HIGH,HIGH,NONE,LOCAL,LOW,REQUIRED,CWE-1021,"The web application does not restrict or incorrectly restricts frame objects or UI layers that belong to another application or domain, which can lead to user confusion about which interface the user is interacting with. "
1037,CVE-2021-0398,"In bindServiceLocked of ActiveServices.java, there is a possible foreground service launch due to a confused deputy. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-173516292",,21-Mar,NULL,2021-03-10T16:15:16.470,2021-03-15T20:19:10.150,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,NVD-CWE-Other,NVD-CWE-Other
1038,CVE-2017-14491,Heap-based buffer overflow in dnsmasq before 2.78 allows remote attackers to cause a denial of service (crash) or execute arbitrary code via a crafted DNS response.,,21-Mar,NULL,2017-10-04T01:29:02.870,2023-11-07T02:39:01.190,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
1039,CVE-2021-0393,"In Scanner::LiteralBuffer::NewCapacity of scanner.cc, there is a possible out of bounds write due to an integer overflow. This could lead to remote code execution if an attacker can supply a malicious PAC file, with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-8.1 Android-9 Android-10Android ID: A-168041375",,21-Mar,NULL,2021-03-10T16:15:16.047,2021-03-12T17:36:35.540,HIGH,HIGH,HIGH,HIGH,NONE,LOCAL,LOW,REQUIRED,"CWE-190,CWE-787","The product performs a calculation that can produce an integer overflow or wraparound, when the logic assumes that the resulting value will always be larger than the original value. This can introduce other weaknesses when the calculation is used for resource management or execution control. ,The product writes data past the end, or before the beginning, of the intended buffer. "
1040,CVE-2021-0396,"In Builtins::Generate_ArgumentsAdaptorTrampoline of builtins-arm.cc and related files, there is a possible out of bounds write due to an incorrect bounds check. This could lead to remote code execution in an unprivileged process with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.1 Android-9 Android-10 Android-11Android ID: A-160610106",,21-Mar,NULL,2021-03-10T16:15:16.327,2021-03-15T20:19:52.400,CRITICAL,HIGH,HIGH,HIGH,NONE,NETWORK,LOW,NONE,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
1041,CVE-2021-0390,"In various methods of WifiNetworkSuggestionsManager.java, there is a possible modification of suggested networks due to a missing permission check. This could lead to local escalation of privilege by a background user on the same device with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11 Android-8.1 Android-9 Android-10Android ID: A-174749461",,21-Mar,NULL,2021-03-10T16:15:15.860,2022-07-12T17:42:04.277,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-862,The product does not perform an authorization check when an actor attempts to access a resource or perform an action. 
1042,CVE-2021-0392,"In main of main.cpp, there is a possible memory corruption due to a double free. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-9Android ID: A-175124730",,21-Mar,NULL,2021-03-10T16:15:15.983,2021-03-12T17:41:45.580,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-415,"The product calls free() twice on the same memory address, potentially leading to modification of unexpected memory locations. "
1043,CVE-2021-0394 CVE-2021-0399,CVE-ID Not Found,,21-Mar,NULL,,,,,,,,,,,NULL,NULL
1044,CVE-2020-11223,"Out of bound in camera driver due to lack of check of validation of array index before copying into array in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables",,21-Mar,NULL,2021-02-22T07:15:14.080,2021-02-27T04:31:07.900,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-120,"The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer, leading to a buffer overflow. "
1045,CVE-2020-11290,"Use after free condition in msm ioctl events due to race between the ioctl register and deregister events in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables",,21-Mar,NULL,2021-03-17T06:15:14.310,2021-03-24T20:17:18.540,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,HIGH,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
1046,CVE-2020-11308,"Buffer overflow occurs when trying to convert ASCII string to Unicode string if the actual size is more than required in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music",,21-Mar,NULL,2021-03-17T06:15:14.497,2021-03-25T16:07:11.620,MEDIUM,HIGH,HIGH,HIGH,NONE,PHYSICAL,LOW,NONE,CWE-129,"The product uses untrusted input when calculating or using an array index, but the product does not validate or incorrectly validates the index to ensure the index references a valid position within the array. "
1047,CVE-2020-11309,"Use after free in GPU driver while mapping the user memory to GPU memory due to improper check of referenced memory in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,21-Mar,NULL,2021-03-17T06:15:14.560,2021-03-25T15:22:09.177,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-416,"Referencing memory after it has been freed can cause a program to crash, use unexpected values, or execute code. "
1048,CVE-2020-11165,"Memory corruption due to buffer overflow while copying the message provided by HLOS into buffer without validating the length of buffer in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wired Infrastructure and Networking",,21-Mar,NULL,2021-06-09T05:15:07.187,2022-05-03T16:04:40.443,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-787,"The product writes data past the end, or before the beginning, of the intended buffer. "
1049,CVE-2020-11166,"Potential out of bound read exception when UE receives unusually large number of padding octets in the beginning of ROHC header in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,21-Mar,NULL,2021-03-17T06:15:12.983,2021-03-23T14:12:23.957,CRITICAL,HIGH,NONE,HIGH,NONE,NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
1050,CVE-2020-11171,"Buffer over-read can happen while parsing received SDP values due to lack of NULL termination check on SDP in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,21-Mar,NULL,2021-03-17T06:15:13.263,2021-03-23T13:36:35.413,CRITICAL,HIGH,NONE,HIGH,NONE,NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
1051,CVE-2020-11178,"Trusted APPS to overwrite the CPZ memory of another use-case as TZ only checks the physical address not overlapping with its memory and its RoT memory in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wired Infrastructure and Networking",,21-Mar,NULL,2021-06-09T05:15:07.217,2021-06-15T17:29:32.167,HIGH,HIGH,HIGH,HIGH,LOW,LOCAL,LOW,NONE,CWE-20,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly. "
1052,CVE-2020-11186,"Modem will enter into busy mode in an infinite loop while parsing histogram dimension due to improper validation of input received in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Mobile",,21-Mar,NULL,2021-03-17T06:15:13.343,2021-03-23T12:40:29.293,MEDIUM,NONE,NONE,HIGH,LOW,LOCAL,LOW,NONE,CWE-835,"The product contains an iteration or loop with an exit condition that cannot be reached, i.e., an infinite loop. "
1053,CVE-2020-11188,"Buffer over-read can happen while parsing received SDP values due to lack of NULL termination check on SDP in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,21-Mar,NULL,2021-03-17T06:15:13.420,2021-03-23T19:28:22.220,CRITICAL,HIGH,NONE,HIGH,NONE,NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
1054,CVE-2020-11189,"Buffer over-read can happen while parsing received SDP values due to lack of NULL termination check on SDP in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,21-Mar,NULL,2021-03-17T06:15:13.497,2021-03-18T14:38:18.610,CRITICAL,HIGH,NONE,HIGH,NONE,NETWORK,LOW,NONE,CWE-125,"The product reads data past the end, or before the beginning, of the intended buffer. "
