ID,CVE,Year,Month,date,bug,link,Type,Severity,vul_true,component,devices,cwe,descriptions,published,last_modified,version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,NVD_descriptions,NVD_published,NVD_last_modified,NVD_version,cwe_info
1957,CVE-2020-0495,2020,DEC,,A-155473137,https://android.googlesource.com/platform/external/pdfium/+/5e4734882feef61c41d7427deb46ed2457ea6054,ID,Moderate,,11,,CWE-787,"In decode_Huffman of JBig2_SddProc.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-155473137",2020-12-15T16:15:14.400,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,"In decode_Huffman of JBig2_SddProc.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-155473137",2020-12-15T16:15:14.400,2021-07-21T11:39:23.747,cvssMetricV31,Out-of-bounds Write
1958,CVE-2020-0496,2020,DEC,,A-149481220,https://android.googlesource.com/platform/external/pdfium/+/5e4734882feef61c41d7427deb46ed2457ea6054,ID,Moderate,,11,,CWE-416,"In CPDF_RenderStatus::LoadSMask of cpdf_renderstatus.cpp, there is a possible memory corruption due to a use-after free. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-149481220",2020-12-15T16:15:14.463,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,"In CPDF_RenderStatus::LoadSMask of cpdf_renderstatus.cpp, there is a possible memory corruption due to a use-after free. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-149481220",2020-12-15T16:15:14.463,2021-07-21T11:39:23.747,cvssMetricV31,Use After Free
1958,CVE-2020-0496,2020,DEC,,A-149481220,https://android.googlesource.com/platform/external/pdfium/+/5e4734882feef61c41d7427deb46ed2457ea6054,ID,Moderate,,11,,CWE-787,"In CPDF_RenderStatus::LoadSMask of cpdf_renderstatus.cpp, there is a possible memory corruption due to a use-after free. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-149481220",2020-12-15T16:15:14.463,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,"In CPDF_RenderStatus::LoadSMask of cpdf_renderstatus.cpp, there is a possible memory corruption due to a use-after free. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-149481220",2020-12-15T16:15:14.463,2021-07-21T11:39:23.747,cvssMetricV31,Out-of-bounds Write
1958,CVE-2020-0496,2020,DEC,,A-149481220,https://android.googlesource.com/platform/external/pdfium/+/5e4734882feef61c41d7427deb46ed2457ea6054,ID,Moderate,,11,,CWE-416,"In CPDF_RenderStatus::LoadSMask of cpdf_renderstatus.cpp, there is a possible memory corruption due to a use-after free. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-149481220",2020-12-15T16:15:14.463,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,"In CPDF_RenderStatus::LoadSMask of cpdf_renderstatus.cpp, there is a possible memory corruption due to a use-after free. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-149481220",2020-12-15T16:15:14.463,2021-07-21T11:39:23.747,cvssMetricV31,Use After Free
1958,CVE-2020-0496,2020,DEC,,A-149481220,https://android.googlesource.com/platform/external/pdfium/+/5e4734882feef61c41d7427deb46ed2457ea6054,ID,Moderate,,11,,CWE-787,"In CPDF_RenderStatus::LoadSMask of cpdf_renderstatus.cpp, there is a possible memory corruption due to a use-after free. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-149481220",2020-12-15T16:15:14.463,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,"In CPDF_RenderStatus::LoadSMask of cpdf_renderstatus.cpp, there is a possible memory corruption due to a use-after free. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-149481220",2020-12-15T16:15:14.463,2021-07-21T11:39:23.747,cvssMetricV31,Out-of-bounds Write
1959,CVE-2020-0497,2020,DEC,,A-158481661,https://android.googlesource.com/platform/frameworks/base/+/7b1c1db80aebc39f704360ad2ec636d912d470d2,ID,Moderate,,11,,CWE-862,"In canUseBiometric of BiometricServiceBase, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-158481661",2020-12-15T16:15:14.527,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,"In canUseBiometric of BiometricServiceBase, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-158481661",2020-12-15T16:15:14.527,2021-07-21T11:39:23.747,cvssMetricV31,Missing Authorization
1960,CVE-2020-0500,2020,DEC,,A-154913391,https://android.googlesource.com/platform/frameworks/base/+/6842f03c9d2f128785df5ce2bd02c61f35226554,ID,Moderate,,11,,NVD-CWE-noinfo,"In startInputUncheckedLocked of InputMethodManager.java, there is a possible permission bypass due to an unsafe PendingIntent. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-154913391",2020-12-15T16:15:14.713,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,"In startInputUncheckedLocked of InputMethodManager.java, there is a possible permission bypass due to an unsafe PendingIntent. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-154913391",2020-12-15T16:15:14.713,2021-07-21T11:39:23.747,cvssMetricV31,
1961,CVE-2020-27026,2020,DEC,,A-79776455,https://android.googlesource.com/platform/frameworks/base/+/d24084e95a9ff52a8c4a384dcce9bbf0d301bf6a,ID,Moderate,,11,,CWE-203,"During boot, the device unlock interface behaves differently depending on if a fingerprint registered to the device is present. This could lead to local information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-79776455",2020-12-15T16:15:15.167,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,5.5,MEDIUM,"During boot, the device unlock interface behaves differently depending on if a fingerprint registered to the device is present. This could lead to local information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-79776455",2020-12-15T16:15:15.167,2021-07-21T11:39:23.747,cvssMetricV31,Observable Discrepancy
1962,CVE-2020-0489,2020,DEC,,A-151096540,https://android.googlesource.com/platform/external/sonivox/+/3ff1a66ba11df94921a6309277e43337a7cc5415,RCE,Moderate,,11,,CWE-787,"In Parse_data of eas_mdls.c, there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution in the media extractor with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-151096540",2020-12-15T16:15:14.040,2020-12-16T19:35:45.280,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,"In Parse_data of eas_mdls.c, there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution in the media extractor with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-151096540",2020-12-15T16:15:14.040,2020-12-16T19:35:45.280,cvssMetricV31,Out-of-bounds Write
1963,CVE-2020-0474,2020,DEC,,A-169282240,https://android.googlesource.com/platform/packages/services/Car/+/a3971d1ead6e9e18b23352ffc17ba3334c6e9d6f,EoP,Moderate,,11,,CWE-362,"In HalCamera::requestNewFrame of HalCamera.cpp, there is a possible use-after-free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-169282240",2020-12-15T16:15:13.133,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7,HIGH,"In HalCamera::requestNewFrame of HalCamera.cpp, there is a possible use-after-free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-169282240",2020-12-15T16:15:13.133,2021-07-21T11:39:23.747,cvssMetricV31,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')
1963,CVE-2020-0474,2020,DEC,,A-169282240,https://android.googlesource.com/platform/packages/services/Car/+/a3971d1ead6e9e18b23352ffc17ba3334c6e9d6f,EoP,Moderate,,11,,CWE-416,"In HalCamera::requestNewFrame of HalCamera.cpp, there is a possible use-after-free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-169282240",2020-12-15T16:15:13.133,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7,HIGH,"In HalCamera::requestNewFrame of HalCamera.cpp, there is a possible use-after-free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-169282240",2020-12-15T16:15:13.133,2021-07-21T11:39:23.747,cvssMetricV31,Use After Free
1963,CVE-2020-0474,2020,DEC,,A-169282240,https://android.googlesource.com/platform/packages/services/Car/+/a3971d1ead6e9e18b23352ffc17ba3334c6e9d6f,EoP,Moderate,,11,,CWE-362,"In HalCamera::requestNewFrame of HalCamera.cpp, there is a possible use-after-free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-169282240",2020-12-15T16:15:13.133,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7,HIGH,"In HalCamera::requestNewFrame of HalCamera.cpp, there is a possible use-after-free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-169282240",2020-12-15T16:15:13.133,2021-07-21T11:39:23.747,cvssMetricV31,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')
1963,CVE-2020-0474,2020,DEC,,A-169282240,https://android.googlesource.com/platform/packages/services/Car/+/a3971d1ead6e9e18b23352ffc17ba3334c6e9d6f,EoP,Moderate,,11,,CWE-416,"In HalCamera::requestNewFrame of HalCamera.cpp, there is a possible use-after-free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-169282240",2020-12-15T16:15:13.133,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7,HIGH,"In HalCamera::requestNewFrame of HalCamera.cpp, there is a possible use-after-free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-169282240",2020-12-15T16:15:13.133,2021-07-21T11:39:23.747,cvssMetricV31,Use After Free
1964,CVE-2020-0478,2020,DEC,,A-150780418,https://android.googlesource.com/platform/external/libaom/+/816f15265cb89a02d7ce4b657de277828e71a4b1,EoP,Moderate,,11,,CWE-787,"In extend_frame_lowbd of restoration.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-150780418",2020-12-15T16:15:13.383,2020-12-16T15:09:14.580,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"In extend_frame_lowbd of restoration.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-150780418",2020-12-15T16:15:13.383,2020-12-16T15:09:14.580,cvssMetricV31,Out-of-bounds Write
1965,CVE-2020-0483,2020,DEC,,A-155647761,"https://android.googlesource.com/platform/frameworks/av/+/f271aef474fc2cc3fab4d9e51294989dd50c32fc,https://android.googlesource.com/platform/frameworks/base/+/a37060dbba3ccdbb3a9385a8e51a76b5ea1124d9",EoP,Moderate,,11,,CWE-416,"In DrmManagerService::~DrmManagerService() of DrmManagerService.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-155647761",2020-12-15T16:15:13.697,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,"In DrmManagerService::~DrmManagerService() of DrmManagerService.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-155647761",2020-12-15T16:15:13.697,2021-07-21T11:39:23.747,cvssMetricV31,Use After Free
1966,CVE-2020-0484,2020,DEC,,A-155769496,https://android.googlesource.com/platform/hardware/interfaces/+/1019a17a92a187da05264ca0e954da8d97a21d25,EoP,Moderate,,11,,CWE-416,"In destroyResources of ComposerClient.h, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-155769496",2020-12-15T16:15:13.743,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,"In destroyResources of ComposerClient.h, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-155769496",2020-12-15T16:15:13.743,2021-07-21T11:39:23.747,cvssMetricV31,Use After Free
1966,CVE-2020-0484,2020,DEC,,A-155769496,https://android.googlesource.com/platform/hardware/interfaces/+/1019a17a92a187da05264ca0e954da8d97a21d25,EoP,Moderate,,11,,CWE-787,"In destroyResources of ComposerClient.h, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-155769496",2020-12-15T16:15:13.743,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,"In destroyResources of ComposerClient.h, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-155769496",2020-12-15T16:15:13.743,2021-07-21T11:39:23.747,cvssMetricV31,Out-of-bounds Write
1966,CVE-2020-0484,2020,DEC,,A-155769496,https://android.googlesource.com/platform/hardware/interfaces/+/1019a17a92a187da05264ca0e954da8d97a21d25,EoP,Moderate,,11,,CWE-416,"In destroyResources of ComposerClient.h, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-155769496",2020-12-15T16:15:13.743,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,"In destroyResources of ComposerClient.h, there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-155769496",2020-12-15T16:15:13.743,2021-07-21T11:39:23.747,cvssMetricV31,Use After Free
