CVE,Year,Month,Date_vivo,ID_asb,year_asb,month_asb,spl_type_asb,date_asb,bug_asb,link_asb,Type_asb,Severity,vul_true_asb,component_asb,devices_asb,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date_asb
CVE-2021-0304,2021,01,2021-01-01,4337,2021,01,1/1/21,,A-162738636,https://android.googlesource.com/platform/frameworks/base/+/9f42cf00e94afc61eee1edbf5ecde11f6c38e37f,ID,High,"8.0, 8.1, 9, 10",,,"In several functions of GlobalScreenshot.java, there is a possible permission bypass due to an unsafe PendingIntent. This could lead to local information disclosure of the user's contacts with User execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-10, Android-8.0, Android-8.1, Android-9; Android ID: A-162738636.","Android-10, Android-8, Android-8, Android-9",2021-01-11T22:15:13.033,2022-07-12T17:42:04.277,CWE-732,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Incorrect Permission Assignment for Critical Resource,2021-01-01
CVE-2021-0309,2021,01,2021-01-01,4338,2021,01,1/1/21,,A-158480899,https://android.googlesource.com/platform/frameworks/base/+/0b610a27ba60047842b9416dd0537c68f0dd22b2,ID,High,"8.0, 8.1, 9, 10, 11",,,"In onCreate of grantCredentialsPermissionActivity, there is a confused deputy. This could lead to local information disclosure and account access with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-8.1, Android-9, Android-10, Android-11, Android-8.0; Android ID: A-158480899.","Android-8, Android-9, Android-10, Android-11, Android-8",2021-01-11T22:15:13.220,2021-01-13T15:27:07.053,NVD-CWE-Other,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,,2021-01-01
CVE-2021-0321,2021,01,2021-01-01,4339,2021,01,1/1/21,,A-166667403,https://android.googlesource.com/platform/frameworks/base/+/b57d1409c52478d37f006145949be8b4591b9898,ID,High,11,,,"In enforceDumpPermissionForPackage of ActivityManagerService.java, there is a possible way to determine if a package is installed due to side channel information disclosure. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-11; Android ID: A-166667403.",Android-11,2021-01-11T22:15:13.737,2022-06-28T14:11:45.273,CWE-203,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Observable Discrepancy,2021-01-01
CVE-2021-0322,2021,01,2021-01-01,4340,2021,01,1/1/21,,A-159145361,"https://android.googlesource.com/platform/frameworks/base/+/a185996c829a159bb27446697329b01464ab3c03,https://android.googlesource.com/platform/frameworks/base/+/e237a83f95767f669b83508bb1f594091cbd6bac",ID,High,"9, 10, 11",,,"In onCreate of SlicePermissionActivity.java, there is a possible misleading string displayed due to improper input validation. This could lead to local information disclosure with User execution privileges needed. User interaction is needed for exploitation.Product: Android; Versions: Android-10, Android-11, Android-9; Android ID: A-159145361.","Android-10, Android-11, Android-9",2021-01-11T22:15:13.783,2021-01-13T16:49:25.063,CWE-20,cvssMetricV31,LOCAL,LOW,LOW,REQUIRED,HIGH,NONE,NONE,5.0,MEDIUM,Improper Input Validation,2021-01-01
CVE-2019-9376,2021,01,2021-01-01,4341,2021,01,1/1/21,,A-129287265,https://android.googlesource.com/platform/frameworks/base/+/32e85796389f57e2539c28f9e670277ab610459a,DoS,High,"8.0, 8.1, 9",,,"In Account of Account.java, there is a possible boot loop due to improper input validation. This could lead to local denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.Product: Android; Versions: Android-9, Android-8.0, Android-8.1; Android ID: A-129287265.","Android-9, Android-8, Android-8",2019-09-27T19:15:25.013,2022-04-29T13:24:53.030,CWE-834,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Excessive Iteration,2021-01-01
CVE-2016-6328,2021,01,2021-01-01,4343,2021,01,1/1/21,,A-162602132,https://android.googlesource.com/platform/external/libexif/+/8b37da24f362ac660917ae5415e1e4063724093c,RCE,High,"8.0, 8.1, 9, 10, 11",,,"A vulnerability was found in libexif. An integer overflow when parsing the MNOTE entry data of the input file. This can cause Denial-of-Service (DoS) and Information Disclosure (disclosing some critical heap chunk metadata, even other applications' private data).",,2018-10-31T22:29:00.257,2023-02-12T23:25:04.587,CWE-190,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,HIGH,8.1,HIGH,Integer Overflow or Wraparound,2021-01-01
CVE-2016-6328,2021,01,2021-01-01,4343,2021,01,1/1/21,,A-162602132,https://android.googlesource.com/platform/external/libexif/+/8b37da24f362ac660917ae5415e1e4063724093c,RCE,High,"8.0, 8.1, 9, 10, 11",,,"A vulnerability was found in libexif. An integer overflow when parsing the MNOTE entry data of the input file. This can cause Denial-of-Service (DoS) and Information Disclosure (disclosing some critical heap chunk metadata, even other applications' private data).",,2018-10-31T22:29:00.257,2023-02-12T23:25:04.587,CWE-190,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,HIGH,8.1,HIGH,Integer Overflow or Wraparound,2021-01-01
CVE-2016-6328,2021,01,2021-01-01,4343,2021,01,1/1/21,,A-162602132,https://android.googlesource.com/platform/external/libexif/+/8b37da24f362ac660917ae5415e1e4063724093c,RCE,High,"8.0, 8.1, 9, 10, 11",,,"A vulnerability was found in libexif. An integer overflow when parsing the MNOTE entry data of the input file. This can cause Denial-of-Service (DoS) and Information Disclosure (disclosing some critical heap chunk metadata, even other applications' private data).",,2018-10-31T22:29:00.257,2023-02-12T23:25:04.587,CWE-190,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,HIGH,8.1,HIGH,Integer Overflow or Wraparound,2021-01-01
CVE-2016-6328,2021,01,2021-01-01,4343,2021,01,1/1/21,,A-162602132,https://android.googlesource.com/platform/external/libexif/+/8b37da24f362ac660917ae5415e1e4063724093c,RCE,High,"8.0, 8.1, 9, 10, 11",,,"A vulnerability was found in libexif. An integer overflow when parsing the MNOTE entry data of the input file. This can cause Denial-of-Service (DoS) and Information Disclosure (disclosing some critical heap chunk metadata, even other applications' private data).",,2018-10-31T22:29:00.257,2023-02-12T23:25:04.587,CWE-190,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,HIGH,8.1,HIGH,Integer Overflow or Wraparound,2021-01-01
CVE-2021-0311,2021,01,2021-01-01,4344,2021,01,1/1/21,,A-170240631,https://android.googlesource.com/platform/frameworks/av/+/8ea3bdb5ef11dad8e11a2c2cad34e91ad11657d0,ID,High,"8.0, 8.1, 9, 10, 11",,,"In ElementaryStreamQueue::dequeueAccessUnitH264() of ESQueue.cpp, there is a possible out of bounds write due to a missing bounds check. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-9, Android-10, Android-11, Android-8.0, Android-8.1; Android ID: A-170240631.","Android-9, Android-10, Android-11, Android-8, Android-8",2021-01-11T22:15:13.313,2021-01-13T15:43:01.037,CWE-787,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,Out-of-bounds Write,2021-01-01
CVE-2021-0311,2021,01,2021-01-01,4350,2021,01,1/1/21,,,,,,,Media Framework components,,"In ElementaryStreamQueue::dequeueAccessUnitH264() of ESQueue.cpp, there is a possible out of bounds write due to a missing bounds check. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-9, Android-10, Android-11, Android-8.0, Android-8.1; Android ID: A-170240631.","Android-9, Android-10, Android-11, Android-8, Android-8",2021-01-11T22:15:13.313,2021-01-13T15:43:01.037,CWE-787,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,Out-of-bounds Write,2021-01-01
CVE-2021-0312,2021,01,2021-01-01,4345,2021,01,1/1/21,,A-170583712,https://android.googlesource.com/platform/frameworks/av/+/bb460899b97f260e7ed556b578318b1133335e1c,ID,High,"8.0, 8.1, 9, 10, 11",,,"In WAVSource::read of WAVExtractor.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-8.1, Android-9, Android-10, Android-11, Android-8.0; Android ID: A-170583712.","Android-8, Android-9, Android-10, Android-11, Android-8",2021-01-11T22:15:13.360,2021-01-13T15:56:37.103,CWE-190,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,Integer Overflow or Wraparound,2021-01-01
CVE-2021-0312,2021,01,2021-01-01,4345,2021,01,1/1/21,,A-170583712,https://android.googlesource.com/platform/frameworks/av/+/bb460899b97f260e7ed556b578318b1133335e1c,ID,High,"8.0, 8.1, 9, 10, 11",,,"In WAVSource::read of WAVExtractor.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-8.1, Android-9, Android-10, Android-11, Android-8.0; Android ID: A-170583712.","Android-8, Android-9, Android-10, Android-11, Android-8",2021-01-11T22:15:13.360,2021-01-13T15:56:37.103,CWE-787,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,Out-of-bounds Write,2021-01-01
CVE-2021-0312,2021,01,2021-01-01,4351,2021,01,1/1/21,,,,,,,Media Framework components,,"In WAVSource::read of WAVExtractor.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-8.1, Android-9, Android-10, Android-11, Android-8.0; Android ID: A-170583712.","Android-8, Android-9, Android-10, Android-11, Android-8",2021-01-11T22:15:13.360,2021-01-13T15:56:37.103,CWE-190,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,Integer Overflow or Wraparound,2021-01-01
CVE-2021-0312,2021,01,2021-01-01,4351,2021,01,1/1/21,,,,,,,Media Framework components,,"In WAVSource::read of WAVExtractor.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-8.1, Android-9, Android-10, Android-11, Android-8.0; Android ID: A-170583712.","Android-8, Android-9, Android-10, Android-11, Android-8",2021-01-11T22:15:13.360,2021-01-13T15:56:37.103,CWE-787,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,Out-of-bounds Write,2021-01-01
CVE-2021-0312,2021,01,2021-01-01,4345,2021,01,1/1/21,,A-170583712,https://android.googlesource.com/platform/frameworks/av/+/bb460899b97f260e7ed556b578318b1133335e1c,ID,High,"8.0, 8.1, 9, 10, 11",,,"In WAVSource::read of WAVExtractor.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-8.1, Android-9, Android-10, Android-11, Android-8.0; Android ID: A-170583712.","Android-8, Android-9, Android-10, Android-11, Android-8",2021-01-11T22:15:13.360,2021-01-13T15:56:37.103,CWE-190,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,Integer Overflow or Wraparound,2021-01-01
CVE-2021-0312,2021,01,2021-01-01,4345,2021,01,1/1/21,,A-170583712,https://android.googlesource.com/platform/frameworks/av/+/bb460899b97f260e7ed556b578318b1133335e1c,ID,High,"8.0, 8.1, 9, 10, 11",,,"In WAVSource::read of WAVExtractor.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-8.1, Android-9, Android-10, Android-11, Android-8.0; Android ID: A-170583712.","Android-8, Android-9, Android-10, Android-11, Android-8",2021-01-11T22:15:13.360,2021-01-13T15:56:37.103,CWE-787,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,Out-of-bounds Write,2021-01-01
CVE-2021-0312,2021,01,2021-01-01,4351,2021,01,1/1/21,,,,,,,Media Framework components,,"In WAVSource::read of WAVExtractor.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-8.1, Android-9, Android-10, Android-11, Android-8.0; Android ID: A-170583712.","Android-8, Android-9, Android-10, Android-11, Android-8",2021-01-11T22:15:13.360,2021-01-13T15:56:37.103,CWE-190,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,Integer Overflow or Wraparound,2021-01-01
CVE-2021-0312,2021,01,2021-01-01,4351,2021,01,1/1/21,,,,,,,Media Framework components,,"In WAVSource::read of WAVExtractor.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-8.1, Android-9, Android-10, Android-11, Android-8.0; Android ID: A-170583712.","Android-8, Android-9, Android-10, Android-11, Android-8",2021-01-11T22:15:13.360,2021-01-13T15:56:37.103,CWE-787,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,Out-of-bounds Write,2021-01-01
CVE-2020-0471,2021,01,2021-01-01,4347,2021,01,1/1/21,,A-169327567,https://android.googlesource.com/platform/system/bt/+/ca6b0a211eb39ba85eed60ea740c85d1122fc6bc,EoP,High,"8.0, 8.1, 9, 10, 11",,,"In reassemble_and_dispatch of packet_fragmenter.cc, there is a possible way to inject packets into an encrypted Bluetooth connection due to improper input validation. This could lead to remote escalation of privilege between two Bluetooth devices by a proximal attacker, with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-8.0, Android-8.1, Android-9, Android-10, Android-11; Android ID: A-169327567.","Android-8, Android-8, Android-9, Android-10, Android-11",2021-01-11T22:15:12.813,2021-07-21T11:39:23.747,CWE-20,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Improper Input Validation,2021-01-01
CVE-2021-0308,2021,01,2021-01-01,4348,2021,01,1/1/21,,A-158063095,https://android.googlesource.com/platform/external/gptfdisk/+/6d369451868ce71618144c4f4bd645ae48f0d1c5,EoP,High,"8.0, 8.1, 9, 10, 11",,,"In ReadLogicalParts of basicmbr.cc, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-8.1, Android-9, Android-10, Android-11, Android-8.0; Android ID: A-158063095.","Android-8, Android-9, Android-10, Android-11, Android-8",2021-01-11T22:15:13.173,2022-02-09T17:02:53.453,CWE-787,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,HIGH,HIGH,HIGH,6.8,MEDIUM,Out-of-bounds Write,2021-01-01
CVE-2021-0320,2021,01,2021-01-01,4349,2021,01,1/1/21,,A-169933423,https://android.googlesource.com/platform/system/security/+/33b83f6f3211358568894f48e2aa03c8851e11b7,ID,High,"10, 11",,,"In is_device_locked and set_device_locked of keystore_keymaster_enforcement.h, there is a possible bypass of lockscreen requirements for keyguard bound keys due to a race condition. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android; Versions: Android-10, Android-11; Android ID: A-169933423.","Android-10, Android-11",2021-01-11T22:15:13.690,2021-01-13T16:45:31.333,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,NONE,NONE,4.7,MEDIUM,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2021-01-01
CVE-2020-10732,2021,01,2021-01-01,4352,2021,01,1/5/21,,"A-170658976,",http://android.googlesource.com/kernel/common/+/1d605416fb7175e1adf094251466caa52093b413,ID,High,,ELF core dumps,,A flaw was found in the Linux kernel's implementation of Userspace core dumps. This flaw allows an attacker with a local account to crash a trivial program and exfiltrate private kernel data.,,2020-06-12T14:15:11.277,2023-06-06T13:46:20.090,CWE-908,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,LOW,4.4,MEDIUM,Use of Uninitialized Resource,2021-01-01
CVE-2020-10732,2021,01,2021-01-01,4352,2021,01,1/5/21,,"A-170658976,",http://android.googlesource.com/kernel/common/+/1d605416fb7175e1adf094251466caa52093b413,ID,High,,ELF core dumps,,A flaw was found in the Linux kernel's implementation of Userspace core dumps. This flaw allows an attacker with a local account to crash a trivial program and exfiltrate private kernel data.,,2020-06-12T14:15:11.277,2023-06-06T13:46:20.090,CWE-908,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,LOW,4.4,MEDIUM,Use of Uninitialized Resource,2021-01-01
CVE-2020-10732,2021,01,2021-01-01,4352,2021,01,1/5/21,,"A-170658976,",http://android.googlesource.com/kernel/common/+/1d605416fb7175e1adf094251466caa52093b413,ID,High,,ELF core dumps,,A flaw was found in the Linux kernel's implementation of Userspace core dumps. This flaw allows an attacker with a local account to crash a trivial program and exfiltrate private kernel data.,,2020-06-12T14:15:11.277,2023-06-06T13:46:20.090,CWE-908,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,LOW,4.4,MEDIUM,Use of Uninitialized Resource,2021-01-01
