CVE,SPL,SMR,Year,Month,Date_lg,ID_asb,year_asb,month_asb,spl_type_asb,date_asb,bug_asb,link_asb,Type_asb,Severity_asb,vul_true,component_asb,devices_asb,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date_asb
CVE-2019-2238,19-Aug,,2019,08,2019-08-01,1195,2019,07,7/5/19,,A-122473168,,,High,,Closed-source component,,"Lack of check of data type can lead to subsequent loop-expression potentially go negative and the condition will still evaluate to true leading to buffer underflow. in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile in MDM9206, MDM9607, MDM9650, MDM9655, QCS605, SD 210/SD 212/SD 205, SD 410/12, SD 675, SD 712 / SD 710 / SD 670, SD 730, SD 8CX, SXR1130",,2019-07-25T17:15:12.143,2020-08-24T17:37:01.140,CWE-787,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2019-07-01
CVE-2019-2239,19-Aug,,2019,08,2019-08-01,1196,2019,07,7/5/19,,A-122473304,,,High,,Closed-source component,,"Sanity checks are missing in layout which can lead to SUI Corruption or can lead to Denial of Service in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wired Infrastructure and Networking in MDM9150, MDM9206, MDM9607, MDM9635M, MDM9640, MDM9650, MDM9655, MSM8996AU, QCS404, QCS605, Qualcomm 215, SD 210/SD 212/SD 205, SD 410/12, SD 425, SD 427, SD 430, SD 435, SD 439 / SD 429, SD 450, SD 615/16/SD 415, SD 625, SD 632, SD 636, SD 650/52, SD 675, SD 712 / SD 710 / SD 670, SD 730, SD 820, SD 820A, SD 835, SD 845 / SD 850, SD 8CX, SDA660, SDM439, SDM630, SDM660, SDX20, SDX24, Snapdragon_High_Med_2016, SXR1130",,2019-07-25T17:15:12.223,2021-07-21T11:39:23.747,CWE-129,cvssMetricV30,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Improper Validation of Array Index,2019-07-01
CVE-2019-2240,19-Aug,,2019,08,2019-08-01,1197,2019,07,7/5/19,,A-122473496,,,High,,Closed-source component,,"While sending the rendered surface content to the screen, Error handling is not properly checked results in an unpredictable behaviour in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wired Infrastructure and Networking in IPQ4019, IPQ8064, IPQ8074, MDM9150, MDM9206, MDM9607, MDM9640, MDM9650, MSM8996AU, QCA6174A, QCA6564, QCA6574, QCA6574AU, QCA6584, QCA6584AU, QCA8081, QCA9377, QCA9379, QCA9531, QCA9880, QCA9886, QCA9980, QCN5502, QCS404, QCS605, SD 210/SD 212/SD 205, SD 425, SD 600, SD 625, SD 636, SD 675, SD 712 / SD 710 / SD 670, SD 730, SD 820, SD 820A, SD 835, SD 845 / SD 850, SD 855, SD 8CX, SDA660, SDM630, SDM660, SDX20, SDX24, SXR1130",,2019-07-25T17:15:12.270,2021-07-21T11:39:23.747,CWE-755,cvssMetricV30,LOCAL,LOW,LOW,NONE,NONE,HIGH,NONE,5.5,MEDIUM,Improper Handling of Exceptional Conditions,2019-07-01
CVE-2019-2241,19-Aug,,2019,08,2019-08-01,1198,2019,07,7/5/19,,A-122473989,,,High,,Closed-source component,,"While rendering the layout background, Error status check is not caught properly and also incorrect status handling is being done leading to unintended SUI behaviour in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wired Infrastructure and Networking in MDM9150, MDM9206, MDM9607, MDM9650, MDM9655, MSM8996AU, QCS404, QCS605, SD 210/SD 212/SD 205, SD 410/12, SD 636, SD 675, SD 712 / SD 710 / SD 670, SD 730, SD 820, SD 820A, SD 835, SD 845 / SD 850, SD 855, SD 8CX, SDA660, SDM630, SDM660, SDX24, SXR1130",,2019-07-25T17:15:12.347,2021-07-21T11:39:23.747,CWE-755,cvssMetricV30,LOCAL,LOW,LOW,NONE,NONE,HIGH,NONE,5.5,MEDIUM,Improper Handling of Exceptional Conditions,2019-07-01
CVE-2019-2346,19-Aug,,2019,08,2019-08-01,1201,2019,07,7/5/19,,A-129766299,,,High,,Closed-source component,,"Firmware is getting into loop of overwriting memory when scan command is given from host because of improper validation. in Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wired Infrastructure and Networking in IPQ8074, QCA8081, QCS404, QCS405, QCS605, SD 425, SD 427, SD 430, SD 435, SD 450, SD 625, SD 636, SD 712 / SD 710 / SD 670, SD 820, SD 835, SD 845 / SD 850, SD 855, SD 8CX, SDA660, SDM630, SDM660",,2019-07-25T17:15:14.237,2019-07-30T18:52:07.093,CWE-129,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Validation of Array Index,2019-07-01
CVE-2019-2120,19-Aug,,2019,08,2019-08-01,1014,2019,08,8/1/19,,A-130821293,https://android.googlesource.com/platform/art/+/82a88f49b8021ffe20a720cf45818a8b3338158d,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In OatFileAssistant::GenerateOatFile of oat_file_assistant.cc, there is a possible file corruption issue due to an insecure default value. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-130821293.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.010,2020-08-24T17:37:01.140,CWE-1188,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Initialization of a Resource with an Insecure Default,2019-08-01
CVE-2019-2121,19-Aug,,2019,08,2019-08-01,1015,2019,08,8/1/19,,A-131105245,https://android.googlesource.com/platform/frameworks/base/+/1c2fcd62ec9162ecc12700493ee1e8182aa71896,EoP,High,9,,,"In ActivityManagerService.attachApplication of ActivityManagerService, there is a possible race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-9. Android ID: A-131105245.",Android-9,2019-08-20T20:15:12.103,2019-08-22T19:39:25.160,CWE-362,cvssMetricV30,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2019-08-01
CVE-2019-2122,19-Aug,,2019,08,2019-08-01,1016,2019,08,8/1/19,,A-127605586,"https://android.googlesource.com/platform/frameworks/base/+/2917b1f0d7cd219d8a9d51d5d8606f4d5074c307,https://android.googlesource.com/platform/frameworks/base/+/8a4b671f014c0ecf73742296d39ec877aeec651a,https://android.googlesource.com/platform/packages/apps/Settings/+/a945243b5c259933145d11f1e177a16388b82859",EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In LockTaskController.lockKeyguardIfNeeded of the LockTaskController.java, there was a difference in the handling of the default case between the WindowManager and the Settings. This could lead to a local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-127605586.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.183,2019-08-22T18:52:24.750,CWE-264,cvssMetricV30,LOCAL,LOW,LOW,REQUIRED,HIGH,HIGH,HIGH,7.3,HIGH,"Permissions, Privileges, and Access Controls",2019-08-01
CVE-2019-2126,19-Aug,,2019,08,2019-08-01,1018,2019,08,8/1/19,,A-127702368,"https://android.googlesource.com/platform/external/libvpx/+/1bb41f3767c785eecefb3376dab6267f69f3a8fb,https://android.googlesource.com/platform/external/libvpx/+/6b25a58314a4a770c3ade5eab6bd396ded31059c",RCE,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In ParseContentEncodingEntry of mkvparser.cc, there is a possible double free due to a missing reset of a freed pointer. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-127702368.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.323,2023-11-07T03:09:23.380,CWE-415,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,Double Free,2019-08-01
CVE-2019-2128,19-Aug,,2019,08,2019-08-01,1019,2019,08,8/1/19,,A-132647222,https://android.googlesource.com/platform/frameworks/av/+/90292b7e24b168244d86945ff208d9b26666ba49,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In ACELP_4t64_fx of c4t64fx.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-132647222.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.493,2020-08-24T17:37:01.140,CWE-787,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2019-08-01
CVE-2019-2129,19-Aug,,2019,08,2019-08-01,1020,2019,08,8/1/19,,A-124781927,https://android.googlesource.com/platform/frameworks/av/+/62da9cd2ad06388981f765249cf5537792df9842,ID,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In extract3GPPGlobalDescriptions of TextDescriptions.cpp, there is a possible out of bounds read due to a missing bounds check. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-124781927.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.557,2019-08-22T19:31:34.390,CWE-125,cvssMetricV30,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,Out-of-bounds Read,2019-08-01
CVE-2019-2131,19-Aug,,2019,08,2019-08-01,1022,2019,08,8/1/19,,A-119115683,https://android.googlesource.com/platform/packages/apps/Settings/+/6183b9b1acfa45e2dc6fcf60c9f06dca08bae408,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,An application with overlay permission can display overlays on top of settings UI. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-119115683.,"Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.697,2020-08-24T17:37:01.140,CWE-1188,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Initialization of a Resource with an Insecure Default,2019-08-01
CVE-2019-2132,19-Aug,,2019,08,2019-08-01,1023,2019,08,8/1/19,,A-130568701,https://android.googlesource.com/platform/frameworks/base/+/a37574256cc0706e23d2f4ef33b2be3fa64990a0,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,It is possible to overlay the VPN dialog by a malicious application. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-130568701.,"Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.790,2020-08-24T17:37:01.140,NVD-CWE-noinfo,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,,2019-08-01
CVE-2019-2133,19-Aug,,2019,08,2019-08-01,1024,2019,08,8/1/19,,A-132082342,https://android.googlesource.com/platform/packages/apps/Nfc/+/79f25156e03e148b1eec3031b0d8d8cdf5a9e8ab,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In Mfc_Transceive of phNxpExtns_MifareStd.cpp, there is a possible out of bounds write due to a heap buffer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-132082342.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.870,2019-08-26T17:58:49.097,CWE-787,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2019-08-01
CVE-2019-2134,19-Aug,,2019,08,2019-08-01,1025,2019,08,8/1/19,,A-132083376,https://android.googlesource.com/platform/packages/apps/Nfc/+/bfa3d8c969fcd581b9a3e317fb9e8d84b5f7e3b5,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In phFriNfc_ExtnsTransceive of phNxpExtns_MifareStd.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-132083376.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.947,2020-08-24T17:37:01.140,CWE-190,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2019-08-01
CVE-2019-2134,19-Aug,,2019,08,2019-08-01,1025,2019,08,8/1/19,,A-132083376,https://android.googlesource.com/platform/packages/apps/Nfc/+/bfa3d8c969fcd581b9a3e317fb9e8d84b5f7e3b5,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In phFriNfc_ExtnsTransceive of phNxpExtns_MifareStd.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-132083376.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.947,2020-08-24T17:37:01.140,CWE-787,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2019-08-01
CVE-2019-2134,19-Aug,,2019,08,2019-08-01,1025,2019,08,8/1/19,,A-132083376,https://android.googlesource.com/platform/packages/apps/Nfc/+/bfa3d8c969fcd581b9a3e317fb9e8d84b5f7e3b5,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In phFriNfc_ExtnsTransceive of phNxpExtns_MifareStd.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-132083376.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.947,2020-08-24T17:37:01.140,CWE-190,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2019-08-01
CVE-2019-2134,19-Aug,,2019,08,2019-08-01,1025,2019,08,8/1/19,,A-132083376,https://android.googlesource.com/platform/packages/apps/Nfc/+/bfa3d8c969fcd581b9a3e317fb9e8d84b5f7e3b5,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In phFriNfc_ExtnsTransceive of phNxpExtns_MifareStd.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-132083376.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:12.947,2020-08-24T17:37:01.140,CWE-787,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2019-08-01
CVE-2019-2135,19-Aug,,2019,08,2019-08-01,1026,2019,08,8/1/19,,A-125900276,https://android.googlesource.com/platform/packages/apps/Nfc/+/ab9a7222b404e9a2db5288134e965f726372af63,ID,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In Mfc_Transceive of phNxpExtns_MifareStd.cpp, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-125900276.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:13.027,2019-08-26T18:25:25.667,CWE-125,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,5.5,MEDIUM,Out-of-bounds Read,2019-08-01
CVE-2019-2136,19-Aug,,2019,08,2019-08-01,1027,2019,08,8/1/19,,A-132650049,"https://android.googlesource.com/platform/frameworks/native/+/db9a71219f77e03d1f2bf71a0a3562eb8b43de97,https://android.googlesource.com/platform/frameworks/native/+/0038364ef5e07e106ded67ec444158ddb4b02fed,https://android.googlesource.com/platform/system/libhidl/+/0c2e456a557248ddeffe0e00c967820ee06e2228,https://android.googlesource.com/platform/system/libhwbinder/+/918b24d5a7c11fb8cafc25b43ff05696250f89ae",ID,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In Status::readFromParcel of Status.cpp, there is a possible out of bounds read due to improper input validation. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-132650049.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:13.087,2021-07-21T11:39:23.747,CWE-125,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Out-of-bounds Read,2019-08-01
CVE-2019-2136,19-Aug,,2019,08,2019-08-01,1027,2019,08,8/1/19,,A-132650049,"https://android.googlesource.com/platform/frameworks/native/+/db9a71219f77e03d1f2bf71a0a3562eb8b43de97,https://android.googlesource.com/platform/frameworks/native/+/0038364ef5e07e106ded67ec444158ddb4b02fed,https://android.googlesource.com/platform/system/libhidl/+/0c2e456a557248ddeffe0e00c967820ee06e2228,https://android.googlesource.com/platform/system/libhwbinder/+/918b24d5a7c11fb8cafc25b43ff05696250f89ae",ID,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In Status::readFromParcel of Status.cpp, there is a possible out of bounds read due to improper input validation. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-132650049.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:13.087,2021-07-21T11:39:23.747,CWE-20,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Improper Input Validation,2019-08-01
CVE-2019-2136,19-Aug,,2019,08,2019-08-01,1027,2019,08,8/1/19,,A-132650049,"https://android.googlesource.com/platform/frameworks/native/+/db9a71219f77e03d1f2bf71a0a3562eb8b43de97,https://android.googlesource.com/platform/frameworks/native/+/0038364ef5e07e106ded67ec444158ddb4b02fed,https://android.googlesource.com/platform/system/libhidl/+/0c2e456a557248ddeffe0e00c967820ee06e2228,https://android.googlesource.com/platform/system/libhwbinder/+/918b24d5a7c11fb8cafc25b43ff05696250f89ae",ID,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In Status::readFromParcel of Status.cpp, there is a possible out of bounds read due to improper input validation. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-132650049.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:13.087,2021-07-21T11:39:23.747,CWE-125,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Out-of-bounds Read,2019-08-01
CVE-2019-2136,19-Aug,,2019,08,2019-08-01,1027,2019,08,8/1/19,,A-132650049,"https://android.googlesource.com/platform/frameworks/native/+/db9a71219f77e03d1f2bf71a0a3562eb8b43de97,https://android.googlesource.com/platform/frameworks/native/+/0038364ef5e07e106ded67ec444158ddb4b02fed,https://android.googlesource.com/platform/system/libhidl/+/0c2e456a557248ddeffe0e00c967820ee06e2228,https://android.googlesource.com/platform/system/libhwbinder/+/918b24d5a7c11fb8cafc25b43ff05696250f89ae",ID,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In Status::readFromParcel of Status.cpp, there is a possible out of bounds read due to improper input validation. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9. Android ID: A-132650049.","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-08-20T20:15:13.087,2021-07-21T11:39:23.747,CWE-20,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Improper Input Validation,2019-08-01
CVE-2019-2137,19-Aug,,2019,08,2019-08-01,1028,2019,08,8/1/19,,A-132438333,"https://android.googlesource.com/platform/frameworks/base/+/236b44274ebd1d7e3c706a24fd2a83d534d68ab0,https://android.googlesource.com/platform/packages/services/Telecomm/+/e01da9a84f49b3e7ff4c8a876cdeb32b7beec1ea",DoS,High,9,,,"In the endCall() function of TelecomManager.java, there is a possible Denial of Service due to a missing permission check. This could lead to local denial of access to Emergency Services with User execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: Android-9. Android ID: A-132438333.",Android-9,2019-08-20T20:15:13.183,2021-07-21T11:39:23.747,CWE-862,cvssMetricV30,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Missing Authorization,2019-08-01
