CVE,SMR,no_sam,vul_true,SAMSUNG,cwe,cwe_info,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,Month,Year,Date_samsung
CVE-2022-33722,SMR-AUG 2022,False,,,NVD-CWE-noinfo,,Implicit Intent hijacking vulnerability in Smart View prior to SMR Aug-2022 Release 1 allows attacker to access connected device MAC address.,,2022-08-05T16:15:13.560,2022-08-11T19:11:06.897,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33722,SMR-AUG 2022,False,,,CWE-285,Improper Authorization,Implicit Intent hijacking vulnerability in Smart View prior to SMR Aug-2022 Release 1 allows attacker to access connected device MAC address.,,2022-08-05T16:15:13.560,2022-08-11T19:11:06.897,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33729,SMR-AUG 2022,False,,,NVD-CWE-noinfo,,Improper restriction of broadcasting Intent in ConfirmConnectActivity of?NFC prior to SMR Aug-2022 Release 1 leaks MAC address of the connected Bluetooth device.,,2022-08-05T16:15:13.963,2022-08-12T06:52:36.257,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33729,SMR-AUG 2022,False,,,CWE-20,Improper Input Validation,Improper restriction of broadcasting Intent in ConfirmConnectActivity of?NFC prior to SMR Aug-2022 Release 1 leaks MAC address of the connected Bluetooth device.,,2022-08-05T16:15:13.963,2022-08-12T06:52:36.257,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33726,SMR-AUG 2022,False,,,NVD-CWE-noinfo,,Unprotected dynamic receiver in Samsung Galaxy Friends prior to SMR Aug-2022 Release 1 allows attacker to launch activity.,,2022-08-05T16:15:13.790,2022-08-12T06:59:42.327,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,LOW,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33726,SMR-AUG 2022,False,,,CWE-561,Dead Code,Unprotected dynamic receiver in Samsung Galaxy Friends prior to SMR Aug-2022 Release 1 allows attacker to launch activity.,,2022-08-05T16:15:13.790,2022-08-12T06:59:42.327,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,LOW,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33730,SMR-AUG 2022,False,,,CWE-787,Out-of-bounds Write,Heap-based buffer overflow vulnerability in Samsung Dex for PC prior to SMR Aug-2022 Release 1 allows arbitrary code execution by physical attackers.,,2022-08-05T16:15:14.027,2022-08-12T06:52:11.633,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,HIGH,HIGH,HIGH,6.8,MEDIUM,08,2022,2022-08-01
CVE-2022-33730,SMR-AUG 2022,False,,,CWE-787,Out-of-bounds Write,Heap-based buffer overflow vulnerability in Samsung Dex for PC prior to SMR Aug-2022 Release 1 allows arbitrary code execution by physical attackers.,,2022-08-05T16:15:14.027,2022-08-12T06:52:11.633,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,HIGH,HIGH,HIGH,6.8,MEDIUM,08,2022,2022-08-01
CVE-2022-33717,SMR-AUG 2022,False,,,CWE-125,Out-of-bounds Read,A missing input validation before memory read in SEM TA prior to SMR Aug-2022 Release 1 allows local attackers to read out of bound memory.,,2022-08-05T16:15:13.270,2022-08-12T06:50:02.780,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,08,2022,2022-08-01
CVE-2022-33718,SMR-AUG 2022,False,,,NVD-CWE-Other,,An improper access control vulnerability in Wi-Fi Service prior to SMR AUG-2022 Release 1 allows untrusted applications to manipulate the list of apps that can use mobile data.,,2022-08-05T16:15:13.320,2022-08-12T06:53:31.110,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,LOW,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33718,SMR-AUG 2022,False,,,CWE-863,Incorrect Authorization,An improper access control vulnerability in Wi-Fi Service prior to SMR AUG-2022 Release 1 allows untrusted applications to manipulate the list of apps that can use mobile data.,,2022-08-05T16:15:13.320,2022-08-12T06:53:31.110,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,LOW,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33727,SMR-AUG 2022,False,,,CWE-1021,Improper Restriction of Rendered UI Layers or Frames,"A vulnerable code in onCreate of SecDevicePickerDialog prior to SMR Aug-2022 Release 1, allows attackers to trick the user to select an unwanted bluetooth device via tapjacking/overlay attack.",,2022-08-05T16:15:13.850,2022-08-12T18:19:13.773,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,6.1,MEDIUM,08,2022,2022-08-01
CVE-2022-33727,SMR-AUG 2022,False,,,CWE-1021,Improper Restriction of Rendered UI Layers or Frames,"A vulnerable code in onCreate of SecDevicePickerDialog prior to SMR Aug-2022 Release 1, allows attackers to trick the user to select an unwanted bluetooth device via tapjacking/overlay attack.",,2022-08-05T16:15:13.850,2022-08-12T18:19:13.773,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,6.1,MEDIUM,08,2022,2022-08-01
CVE-2022-33728,SMR-AUG 2022,False,,,NVD-CWE-noinfo,,Exposure of sensitive information in Bluetooth prior to SMR Aug-2022 Release 1 allows local attackers to access connected BT macAddress via Settings.Gloabal.,,2022-08-05T16:15:13.907,2022-08-12T06:54:32.003,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33728,SMR-AUG 2022,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,Exposure of sensitive information in Bluetooth prior to SMR Aug-2022 Release 1 allows local attackers to access connected BT macAddress via Settings.Gloabal.,,2022-08-05T16:15:13.907,2022-08-12T06:54:32.003,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33721,SMR-AUG 2022,False,,,NVD-CWE-Other,,A vulnerability using PendingIntent in DeX for PC prior to SMR Aug-2022 Release 1 allows attackers to access files with system privilege.,,2022-08-05T16:15:13.497,2022-08-12T06:55:46.290,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,08,2022,2022-08-01
CVE-2022-33721,SMR-AUG 2022,False,,,CWE-94,Improper Control of Generation of Code ('Code Injection'),A vulnerability using PendingIntent in DeX for PC prior to SMR Aug-2022 Release 1 allows attackers to access files with system privilege.,,2022-08-05T16:15:13.497,2022-08-12T06:55:46.290,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,08,2022,2022-08-01
CVE-2022-33720,SMR-AUG 2022,False,,,CWE-287,Improper Authentication,Improper authentication vulnerability in AppLock prior to SMR Aug-2022 Release 1 allows physical attacker to access Chrome locked by AppLock via new tap shortcut.,,2022-08-05T16:15:13.440,2023-07-21T18:07:00.413,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,LOW,NONE,NONE,2.4,LOW,08,2022,2022-08-01
CVE-2022-33720,SMR-AUG 2022,False,,,CWE-284,Improper Access Control,Improper authentication vulnerability in AppLock prior to SMR Aug-2022 Release 1 allows physical attacker to access Chrome locked by AppLock via new tap shortcut.,,2022-08-05T16:15:13.440,2023-07-21T18:07:00.413,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,LOW,NONE,NONE,2.4,LOW,08,2022,2022-08-01
CVE-2022-33724,SMR-AUG 2022,False,,,CWE-319,Cleartext Transmission of Sensitive Information,Exposure of Sensitive Information in Samsung Dialer application?prior to SMR Aug-2022 Release 1 allows local attackers to access ICCID via log.,,2022-08-05T16:15:13.673,2022-08-12T06:55:11.160,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33724,SMR-AUG 2022,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,Exposure of Sensitive Information in Samsung Dialer application?prior to SMR Aug-2022 Release 1 allows local attackers to access ICCID via log.,,2022-08-05T16:15:13.673,2022-08-12T06:55:11.160,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33725,SMR-AUG 2022,False,,,NVD-CWE-noinfo,,A vulnerability using PendingIntent in Knox VPN prior to SMR Aug-2022 Release 1 allows attackers to access content providers with system privilege.,,2022-08-05T16:15:13.733,2022-08-12T06:55:00.173,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33725,SMR-AUG 2022,False,,,CWE-94,Improper Control of Generation of Code ('Code Injection'),A vulnerability using PendingIntent in Knox VPN prior to SMR Aug-2022 Release 1 allows attackers to access content providers with system privilege.,,2022-08-05T16:15:13.733,2022-08-12T06:55:00.173,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33731,SMR-AUG 2022,False,,,NVD-CWE-Other,,Improper access control vulnerability in DesktopSystemUI prior to SMR Aug-2022 Release 1 allows attackers to enable and disable arbitrary components.,,2022-08-05T16:15:14.087,2022-08-12T06:51:54.000,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,HIGH,HIGH,7.1,HIGH,08,2022,2022-08-01
CVE-2022-33731,SMR-AUG 2022,False,,,CWE-284,Improper Access Control,Improper access control vulnerability in DesktopSystemUI prior to SMR Aug-2022 Release 1 allows attackers to enable and disable arbitrary components.,,2022-08-05T16:15:14.087,2022-08-12T06:51:54.000,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,HIGH,HIGH,7.1,HIGH,08,2022,2022-08-01
CVE-2022-33732,SMR-AUG 2022,False,,,NVD-CWE-Other,,Improper access control vulnerability in Samsung Dex for PC prior to SMR Aug-2022 Release 1 allows local attackers to scan and connect to PC by unprotected binder call.,,2022-08-05T16:15:14.143,2022-08-12T07:04:56.810,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,NONE,7.1,HIGH,08,2022,2022-08-01
CVE-2022-33732,SMR-AUG 2022,False,,,CWE-287,Improper Authentication,Improper access control vulnerability in Samsung Dex for PC prior to SMR Aug-2022 Release 1 allows local attackers to scan and connect to PC by unprotected binder call.,,2022-08-05T16:15:14.143,2022-08-12T07:04:56.810,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,NONE,7.1,HIGH,08,2022,2022-08-01
CVE-2022-33714,SMR-AUG 2022,False,,,NVD-CWE-Other,,Improper access control vulnerability in SemWifiApBroadcastReceiver prior to SMR Aug-2022 Release 1 allows attacker to reset a setting value related to mobile hotspot.,,2022-08-05T16:15:13.090,2022-08-12T06:53:52.487,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,LOW,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33714,SMR-AUG 2022,False,,,CWE-284,Improper Access Control,Improper access control vulnerability in SemWifiApBroadcastReceiver prior to SMR Aug-2022 Release 1 allows attacker to reset a setting value related to mobile hotspot.,,2022-08-05T16:15:13.090,2022-08-12T06:53:52.487,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,LOW,NONE,3.3,LOW,08,2022,2022-08-01
CVE-2022-33719,SMR-AUG 2022,False,,,CWE-190,Integer Overflow or Wraparound,Improper input validation in baseband prior to SMR Aug-2022 Release 1 allows attackers to cause integer overflow to heap overflow.,,2022-08-05T16:15:13.380,2022-08-12T06:56:07.807,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,08,2022,2022-08-01
CVE-2022-33719,SMR-AUG 2022,False,,,CWE-20,Improper Input Validation,Improper input validation in baseband prior to SMR Aug-2022 Release 1 allows attackers to cause integer overflow to heap overflow.,,2022-08-05T16:15:13.380,2022-08-12T06:56:07.807,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,08,2022,2022-08-01
CVE-2022-33723,SMR-AUG 2022,False,,,CWE-1021,Improper Restriction of Rendered UI Layers or Frames,"A vulnerable code in onCreate of BluetoothScanDialog prior to SMR Aug-2022 Release 1, allows attackers to trick the user to select an unwanted bluetooth device via tapjacking/overlay attack.",,2022-08-05T16:15:13.617,2022-08-12T17:06:35.357,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,6.1,MEDIUM,08,2022,2022-08-01
CVE-2022-33723,SMR-AUG 2022,False,,,CWE-1021,Improper Restriction of Rendered UI Layers or Frames,"A vulnerable code in onCreate of BluetoothScanDialog prior to SMR Aug-2022 Release 1, allows attackers to trick the user to select an unwanted bluetooth device via tapjacking/overlay attack.",,2022-08-05T16:15:13.617,2022-08-12T17:06:35.357,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,6.1,MEDIUM,08,2022,2022-08-01
CVE-2022-33715,SMR-AUG 2022,False,,,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),Improper access control and path traversal vulnerability in LauncherProvider prior to SMR Aug-2022 Release 1 allow local attacker to access files of One UI.,,2022-08-05T16:15:13.153,2023-06-29T15:48:26.553,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,08,2022,2022-08-01
CVE-2022-33715,SMR-AUG 2022,False,,,NVD-CWE-Other,,Improper access control and path traversal vulnerability in LauncherProvider prior to SMR Aug-2022 Release 1 allow local attacker to access files of One UI.,,2022-08-05T16:15:13.153,2023-06-29T15:48:26.553,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,08,2022,2022-08-01
CVE-2022-33715,SMR-AUG 2022,False,,,CWE-20,Improper Input Validation,Improper access control and path traversal vulnerability in LauncherProvider prior to SMR Aug-2022 Release 1 allow local attacker to access files of One UI.,,2022-08-05T16:15:13.153,2023-06-29T15:48:26.553,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,08,2022,2022-08-01
CVE-2020-0500,SMR-SEP 2022,False,,,NVD-CWE-noinfo,,"In startInputUncheckedLocked of InputMethodManager.java, there is a possible permission bypass due to an unsafe PendingIntent. This could lead to local information disclosure with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-11Android ID: A-154913391",Android-11,2020-12-15T16:15:14.713,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,09,2022,2022-09-01
CVE-2022-36842,SMR-SEP 2022,False,,,CWE-787,Out-of-bounds Write,A heap-based overflow vulnerability in prepareRecogLibrary function in libSDKRecognitionText.spensdk.samsung.so library prior to SMR Sep-2022 Release 1 allows attacker to cause memory access fault.,,2022-09-09T15:15:10.973,2022-09-10T03:51:02.513,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,09,2022,2022-09-01
CVE-2022-36842,SMR-SEP 2022,False,,,CWE-122,Heap-based Buffer Overflow,A heap-based overflow vulnerability in prepareRecogLibrary function in libSDKRecognitionText.spensdk.samsung.so library prior to SMR Sep-2022 Release 1 allows attacker to cause memory access fault.,,2022-09-09T15:15:10.973,2022-09-10T03:51:02.513,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,09,2022,2022-09-01
CVE-2022-36843,SMR-SEP 2022,False,,,CWE-787,Out-of-bounds Write,A heap-based overflow vulnerability in MHW_RECOG_LIB_INFO function in libSDKRecognitionText.spensdk.samsung.so library prior to SMR Sep-2022 Release 1 allows attacker to cause memory access fault.,,2022-09-09T15:15:11.040,2022-09-10T03:50:33.617,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,09,2022,2022-09-01
CVE-2022-36843,SMR-SEP 2022,False,,,CWE-122,Heap-based Buffer Overflow,A heap-based overflow vulnerability in MHW_RECOG_LIB_INFO function in libSDKRecognitionText.spensdk.samsung.so library prior to SMR Sep-2022 Release 1 allows attacker to cause memory access fault.,,2022-09-09T15:15:11.040,2022-09-10T03:50:33.617,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,09,2022,2022-09-01
CVE-2022-36848,SMR-SEP 2022,False,,,NVD-CWE-Other,,Improper Authorization vulnerability in setDualDARPolicyCmd prior to SMR Sep-2022 Release 1 allows local attackers to cause local permanent denial of service.,,2022-09-09T15:15:11.397,2023-06-27T18:03:01.097,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,09,2022,2022-09-01
CVE-2022-36848,SMR-SEP 2022,False,,,CWE-285,Improper Authorization,Improper Authorization vulnerability in setDualDARPolicyCmd prior to SMR Sep-2022 Release 1 allows local attackers to cause local permanent denial of service.,,2022-09-09T15:15:11.397,2023-06-27T18:03:01.097,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,09,2022,2022-09-01
CVE-2022-36847,SMR-SEP 2022,False,,,CWE-416,Use After Free,Use after free vulnerability in mtp_send_signal function of MTP driver prior to SMR Sep-2022 Release 1 allows attackers to perform malicious actions.,,2022-09-09T15:15:11.330,2022-09-10T03:47:45.037,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,09,2022,2022-09-01
CVE-2022-36847,SMR-SEP 2022,False,,,CWE-416,Use After Free,Use after free vulnerability in mtp_send_signal function of MTP driver prior to SMR Sep-2022 Release 1 allows attackers to perform malicious actions.,,2022-09-09T15:15:11.330,2022-09-10T03:47:45.037,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,09,2022,2022-09-01
CVE-2022-36863,SMR-SEP 2022,False,,,CWE-787,Out-of-bounds Write,A heap-based overflow vulnerability in GetCorrectDbLanguageTypeEsPKc function in libSDKRecognitionText.spensdk.samsung.so library prior to SMR Sep-2022 Release 1 allows attacker to cause memory access fault.,,2022-09-09T15:15:12.350,2022-09-10T03:42:21.190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,09,2022,2022-09-01
CVE-2022-36863,SMR-SEP 2022,False,,,CWE-122,Heap-based Buffer Overflow,A heap-based overflow vulnerability in GetCorrectDbLanguageTypeEsPKc function in libSDKRecognitionText.spensdk.samsung.so library prior to SMR Sep-2022 Release 1 allows attacker to cause memory access fault.,,2022-09-09T15:15:12.350,2022-09-10T03:42:21.190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,09,2022,2022-09-01
CVE-2022-36855,SMR-SEP 2022,False,,,CWE-416,Use After Free,A use after free vulnerability in iva_ctl driver prior to SMR Sep-2022 Release 1 allows attacker to cause memory access fault.,,2022-09-09T15:15:11.830,2022-09-10T03:44:49.753,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,09,2022,2022-09-01
CVE-2022-36855,SMR-SEP 2022,False,,,CWE-416,Use After Free,A use after free vulnerability in iva_ctl driver prior to SMR Sep-2022 Release 1 allows attacker to cause memory access fault.,,2022-09-09T15:15:11.830,2022-09-10T03:44:49.753,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,09,2022,2022-09-01
CVE-2020-0293,SMR-SEP 2022,False,,,CWE-862,Missing Authorization,"In Java network APIs, there is possible access to sensitive network state due to a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation in Android versions: Android-11, Android ID: A-141455849",Android-11,2020-09-17T21:15:13.627,2022-04-28T18:19:22.360,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,09,2022,2022-09-01
CVE-2022-36849,SMR-SEP 2022,False,,,CWE-416,Use After Free,Use after free vulnerability in sdp_mm_set_process_sensitive function of sdpmm driver prior to SMR Sep-2022 Release 1 allows attackers to perform malicious actions.,,2022-09-09T15:15:11.457,2022-09-10T03:47:13.440,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,09,2022,2022-09-01
CVE-2022-36849,SMR-SEP 2022,False,,,CWE-416,Use After Free,Use after free vulnerability in sdp_mm_set_process_sensitive function of sdpmm driver prior to SMR Sep-2022 Release 1 allows attackers to perform malicious actions.,,2022-09-09T15:15:11.457,2022-09-10T03:47:13.440,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,09,2022,2022-09-01
CVE-2022-36853,SMR-SEP 2022,False,,,NVD-CWE-noinfo,,Intent redirection in Photo Editor prior to SMR Sep-2022 Release 1 allows attacker to get sensitive information.,,2022-09-09T15:15:11.707,2022-09-10T03:46:11.633,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,09,2022,2022-09-01
CVE-2022-36853,SMR-SEP 2022,False,,,CWE-20,Improper Input Validation,Intent redirection in Photo Editor prior to SMR Sep-2022 Release 1 allows attacker to get sensitive information.,,2022-09-09T15:15:11.707,2022-09-10T03:46:11.633,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,09,2022,2022-09-01
CVE-2022-36856,SMR-SEP 2022,False,,,CWE-862,Missing Authorization,Improper access control vulnerability in Telecom application prior to SMR Sep-2022 Release 1 allows attacker to start emergency calls via undefined permission.,,2022-09-09T15:15:11.893,2023-07-21T19:53:14.037,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,LOW,NONE,3.3,LOW,09,2022,2022-09-01
